filename,platform,gameId,gameVersion,patch,mapId,gameLength_s,size_bytes,sha256,n_chunks,zstd_ok
EUW1-7943422057.rofl,EUW1,7943422057,16.15.802.4387,16.15,11,2023.1,16499764,2b80aa33b3e62ba748e8734a7537497b0cfa6984fea80851bcd7529ca998db66,104,True
EUW1-7943482576.rofl,EUW1,7943482576,16.15.802.4387,16.15,11,1378.8,11365367,77aa958a600ea6ddfd263a4999505377e44d9909f7811db76693eb2c18f0c87b,71,True
EUW1-7943890713.rofl,EUW1,7943890713,16.15.802.4387,16.15,11,2151.2,17066686,43285ee0b711c44e3ecd1450430dd95a6e9f32399f767e5ff67481aecf429d5c,110,True
EUW1-7943900315.rofl,EUW1,7943900315,16.15.802.4387,16.15,11,1481.4,10942310,66c6f3f678d7d33619c9b68b9ee3e4ef5a6647a2956dba78a551332cde306159,77,True
EUW1-7943940064.rofl,EUW1,7943940064,16.15.802.4387,16.15,11,1318.6,10281242,232ead1e7ae29a25f1e3910bdd49adadf1292803db7264f854296d173798ec6f,68,True
EUW1-7943957039.rofl,EUW1,7943957039,16.15.802.4387,16.15,11,2012.5,15098253,39443d96f85c4607d438e3bd896d3174f38fae5fd19e233c0b8f9ced8064f68c,104,True
EUW1-7943993547.rofl,EUW1,7943993547,16.15.802.4387,16.15,11,1901.9,14478842,1756ed52cc64a35216810a8371adfa02b69bdf907592c22c68630aa5bfaff23b,98,True
EUW1-7944022621.rofl,EUW1,7944022621,16.15.802.4387,16.15,11,921.4,8276872,8081fda82936b6b70a92b44e03f6c8bd02399b116a0baf1af4293f4c1ac9bf2b,49,True
EUW1-7944032846.rofl,EUW1,7944032846,16.15.802.4387,16.15,11,1430.2,10209550,575ea159734184af52c495ac1391afb1882d83b0cbe530d623613e97f56234af,74,True
EUW1-7944062608.rofl,EUW1,7944062608,16.15.802.4387,16.15,11,614.6,4784999,b85ef86d98c7ef4dd46e68c6ada49c5b4d8d128ad3c344f0c6b51c9c12f64bc9,34,True
EUW1-7944163406.rofl,EUW1,7944163406,16.15.802.4387,16.15,11,1102.1,8406120,dc2f6580a3c858fb654e8d9681f5265ec44d14971164dfbb74f39c667aa976fb,58,True
EUW1-7944189181.rofl,EUW1,7944189181,16.15.802.4387,16.15,11,1394.9,10184122,a845855cf12626e52a8f989487e83bd8737395471e8485cba5ea22c4741dfe7f,73,True
EUW1-7946084717.rofl,EUW1,7946084717,16.15.802.4387,16.15,11,1006.3,8053071,ef40fcefec67acff25331b15f49bf5ec5fa4abbcd25c8fefe8a5518776c5b510,53,True
EUW1-7947405870.rofl,EUW1,7947405870,16.15.802.4387,16.15,11,2096.9,15343506,f21a72bc694307e11a68bc8a60135e5f880c1d4632337c9ac1a9d5180e54fe6e,107,True
EUW1-7948037877.rofl,EUW1,7948037877,16.16.804.9184,16.16,11,1594.7,12683683,df1b528c8423f1a32fb7a742bd2e3b4f47d2cde183f08db7d310783b88a8c0f8,83,True
EUW1-7948038550.rofl,EUW1,7948038550,16.16.804.9184,16.16,11,1808.4,14729572,d2df0a44eb01ee71934a40abec3c648f4250ad5836764208b6c973c803ed32ed,94,True
EUW1-7948048431.rofl,EUW1,7948048431,16.16.804.9184,16.16,11,1713.1,11839305,8c2b4b4cab025644ae58266011f2c2262e8fd3af22472b51e45a4b7ba2bdde10,89,True
EUW1-7948064802.rofl,EUW1,7948064802,16.16.804.9184,16.16,11,2194.7,15308685,c10324f52ed337f1325818d4ddc30b3b0d1991fa9e18e5ac0a0bfd5ffc20c5c6,113,True
EUW1-7948064989.rofl,EUW1,7948064989,16.16.804.9184,16.16,11,1755.0,13359992,cc71eab756b426f2337d07e03048368424b7750304eea87835d7fbb2c27eda7b,91,True
EUW1-7948091478.rofl,EUW1,7948091478,16.16.804.9184,16.16,11,2293.6,16946624,d0b8280798ad7e1dbff59a16170557fb187c43046d8a696f3d679c126ddd5e0a,118,True
EUW1-7948097536.rofl,EUW1,7948097536,16.16.804.9184,16.16,11,934.2,6542626,927116ce8edb6fab148a8bac27c597115d44d6207a838526ebacc99645816585,50,True
EUW1-7948098649.rofl,EUW1,7948098649,16.16.804.9184,16.16,11,924.0,6666111,a4a729cbcd70b59038a208d99277b1b30da62fbd831b71d1e4a3fc713340ede3,49,True
EUW1-7948105237.rofl,EUW1,7948105237,16.16.804.9184,16.16,11,2862.5,20761009,438631e59521d57e570f5b959c4ec9ea115ea35a7538cfb32341c0d20814fb85,146,True
EUW1-7948115287.rofl,EUW1,7948115287,16.16.804.9184,16.16,11,1443.6,11168412,23e3301c60275badbaa016218349e91ad60a73c0ea35cc99cb5a037e2ab0ed63,76,True
EUW1-7948115561.rofl,EUW1,7948115561,16.16.804.9184,16.16,11,2574.8,18186900,3bc3e8bcfa856c2494963d9cbf05cf2cf07c301c58c7117ce3f6022f3b35cf5b,131,True
EUW1-7948126436.rofl,EUW1,7948126436,16.16.804.9184,16.16,11,1983.8,16102618,a54ce3cfc5f05993a630c98a647694444a0dc3701363d9e100f00aabaa2cafc7,103,True
EUW1-7948133380.rofl,EUW1,7948133380,16.16.804.9184,16.16,11,1040.3,8677811,350fab0ec321d063bb865b17fecb56b55cda8af2096389e6d6d411fccf24a4da,367,True
EUW1-7948136272.rofl,EUW1,7948136272,16.16.804.9184,16.16,11,1077.4,8302308,feec9778e5fcb80ef29add176d34648e0c7d33aad6922994034241056235a7f1,379,True
EUW1-7948148247.rofl,EUW1,7948148247,16.16.804.9184,16.16,11,1257.2,10385250,3f006134144fa4b10eeb4dce7e403e19f41b98db873be2ba7fabb6227a4e9e30,65,True
EUW1-7948155229.rofl,EUW1,7948155229,16.16.804.9184,16.16,11,1667.5,12469266,1b196f1393e61b5ce8bd2acd0bf0d80abdab834b1de2d9b5498a98baea9d3aeb,86,True
EUW1-7948155665.rofl,EUW1,7948155665,16.16.804.9184,16.16,11,2148.0,16737967,d5149ad5acdbd62a366edad290f2a27f5f9bfdc45c9a0540de3f3e473c892606,110,True
EUW1-7948159654.rofl,EUW1,7948159654,16.16.804.9184,16.16,11,1295.8,10015421,1b20977f17a9870483a97fb6f7324d580a3ffab089426ef06a7b092c14d8af8b,68,True
EUW1-7948162361.rofl,EUW1,7948162361,16.16.804.9184,16.16,11,2156.6,15095411,ee8e3e813be74bf4a7466b56d1561e3e160ca37943dd6fa9693ed3a7fb0c5955,110,True
EUW1-7948163499.rofl,EUW1,7948163499,16.16.804.9184,16.16,11,1339.6,9792046,e021f1649d170e9a752cbd162bbde7d00671f7191b8447a9145999c4f4b1a352,70,True
EUW1-7948170056.rofl,EUW1,7948170056,16.16.804.9184,16.16,11,1192.1,8219659,b213e8927c17e8c91209ec1423345a1985be01e6116a49cf3e0afdafca6b57b2,62,True
EUW1-7948172477.rofl,EUW1,7948172477,16.16.804.9184,16.16,11,1729.0,13663661,c2ffbf71bc819e0d942ef611bf0c9e306b269b30bbba830ac09ed0a7df5db882,89,True
EUW1-7948173911.rofl,EUW1,7948173911,16.16.804.9184,16.16,11,1481.0,12227127,da6d0e6256e059214f30f616be458823fee5729bad73dfdf25615e77c85fc8aa,521,True
EUW1-7948177337.rofl,EUW1,7948177337,16.16.804.9184,16.16,11,1849.3,14587079,c5837ac9c538a76ac8d9209567a48d2474ec843c07173b31617e4c489bb14c48,95,True
EUW1-7948178660.rofl,EUW1,7948178660,16.16.804.9184,16.16,11,1361.0,10660560,7f5af0558b42df74a5b0a8128c7fd48d5396ae5f853b12386514d50a786fb2da,71,True
EUW1-7948179727.rofl,EUW1,7948179727,16.16.804.9184,16.16,11,1704.7,13934579,549b8ec7d726c775f2b93659c02a71286626d246877021b1fbb05ee036ab3adf,88,True
EUW1-7948183537.rofl,EUW1,7948183537,16.16.804.9184,16.16,11,1030.3,7247357,e1155dd9bf4e5b0986d876fea6f0b1aa1826b613d3bdf205f2f6526923e3ded1,55,True
EUW1-7948186058.rofl,EUW1,7948186058,16.16.804.9184,16.16,11,1970.9,16089637,d23d3f64eb8496871d3c329267a718848f99deb1eabcad6316182cfb758d3934,101,True
EUW1-7948187517.rofl,EUW1,7948187517,16.16.804.9184,16.16,11,2106.6,16536036,cce7f60f1b476a29406c523f29811c99f5578674d39f819ef3712b751957448d,109,True
EUW1-7948199712.rofl,EUW1,7948199712,16.16.804.9184,16.16,11,2004.7,15529264,e8089d423967ff1d92864852078eab5504b15fecf23df7248651c0ed0a1465e7,103,True
EUW1-7948201077.rofl,EUW1,7948201077,16.16.804.9184,16.16,11,2630.1,23050227,c4a645059b2ce9e785c5e74d6d7ce3b84876f19ed2ab40399c7292ff764a120b,134,True
EUW1-7948207198.rofl,EUW1,7948207198,16.16.804.9184,16.16,11,492.8,3334348,6647782f62b0968c9a388696518b399ffcddeb859067c5cf85c7bdb7cf41de2f,28,True
EUW1-7948213160.rofl,EUW1,7948213160,16.16.804.9184,16.16,11,2142.1,18109045,cdc7c18a89b178b3f3dd0a1e4e3b360063521be538bb4d90a31cd6833ef7f37e,110,True
EUW1-7948219634.rofl,EUW1,7948219634,16.16.804.9184,16.16,11,928.6,6699757,b852d4c938ac76b22824d7f0113925cba6b80b46e0d7ec7d0b6c24b7e571ea60,49,True
EUW1-7948226306.rofl,EUW1,7948226306,16.16.804.9184,16.16,11,1940.8,14740124,dc8543a36b0239828dc1c4f0e86c86c388bf43509412b0b0db35bc1189607fcf,100,True
EUW1-7948243267.rofl,EUW1,7948243267,16.16.804.9184,16.16,11,2034.3,15388389,3622f88b6ce00c0442e5059842623179bdccae7c6f040e44d212a09ab16b2731,104,True
EUW1-7948244040.rofl,EUW1,7948244040,16.16.804.9184,16.16,11,1095.0,7944126,f096685068f2a2acf066339b31570c22dc9bcd0910deb1fb59e164a697b3c305,58,True
EUW1-7948244148.rofl,EUW1,7948244148,16.16.804.9184,16.16,11,1690.4,12681474,26e4ebff5637fd4f21560c2ca20a12107f57ad93029f0d8483ba514492550466,88,True
EUW1-7948249487.rofl,EUW1,7948249487,16.16.804.9184,16.16,11,1442.2,10634448,0dd37e20c16b0656582e8d9d408925776f4e79e5da180bfcc186711093ebace6,76,True
EUW1-7948252798.rofl,EUW1,7948252798,16.16.804.9184,16.16,11,2736.5,21144787,825a389b8f346d5ef6cf8875962ae5cee0cb6b2ebc20b2c43c92d4f1d65839c1,140,True
EUW1-7948258072.rofl,EUW1,7948258072,16.16.804.9184,16.16,11,1894.0,15702906,21065ccd5e8f29729d84380783f874579877dbddede7c913a93a33b8843ef159,98,True
EUW1-7948266649.rofl,EUW1,7948266649,16.16.804.9184,16.16,11,2073.8,18067096,ee41eac2f740c1408ae894fdf43753c41259b14473826679701587d6b3a59e9f,107,True
EUW1-7948269102.rofl,EUW1,7948269102,16.16.804.9184,16.16,11,1350.4,9890739,6d4dbfc9c71cc3ffa2894623d9e366ec784d2da9ff3537b3cbb4915fb56c8d07,70,True
EUW1-7948275280.rofl,EUW1,7948275280,16.16.804.9184,16.16,11,2251.9,17528765,4904620cbfe634082570cb1c97ed0ff0d30a9d1c199fc15f95f4527d518d05c5,116,True
EUW1-7948281592.rofl,EUW1,7948281592,16.16.804.9184,16.16,11,1334.8,9835681,cbb49322b279b2709085614474fd883cd2f8ef8565f560460d013fe9b9bb57a8,70,True
EUW1-7948282524.rofl,EUW1,7948282524,16.16.804.9184,16.16,11,911.0,6430308,1a4b1d029f333668831a27aeeb0e312632bd23b67a7be3f56a775a823f24d9df,49,True
EUW1-7948284424.rofl,EUW1,7948284424,16.16.804.9184,16.16,11,914.3,6533065,769f286bb2680b290888f58e67f7d00ac828ee534f9daf58c178bbdb10a6a5b1,49,True
EUW1-7948284949.rofl,EUW1,7948284949,16.16.804.9184,16.16,11,930.1,6205473,1adabb2a577f877c5fd9904e00d21940e73e27bc0c59f59e0e178dc053415b85,49,True
EUW1-7948288906.rofl,EUW1,7948288906,16.16.804.9184,16.16,11,785.9,5793295,2d2742b2277276b185aeaa070d955254010a24d8051e7fd772157a98897a4c05,43,True
EUW1-7948291938.rofl,EUW1,7948291938,16.16.804.9184,16.16,11,1294.9,9452901,f2bdd7fc3484ab53421c7f95fd6e7960ef836c46ae0e43230efb40e233513d4f,68,True
EUW1-7948291962.rofl,EUW1,7948291962,16.16.804.9184,16.16,11,1550.1,12005017,92d32e9d39086f76cd181273727766a457f1be1ca96f89637cbd10eb6197b569,80,True
EUW1-7948300671.rofl,EUW1,7948300671,16.16.804.9184,16.16,11,1275.5,9787011,e1c825a8a1bb0edbc6851a7582178bb26d36238e44e84d07882ae61793018c5d,67,True
EUW1-7948303350.rofl,EUW1,7948303350,16.16.804.9184,16.16,11,1172.4,8744573,f888ef91324c4a85e784b5703478e32f13a221ef78854c3520a51261bd570a4f,62,True
EUW1-7948309062.rofl,EUW1,7948309062,16.16.804.9184,16.16,11,1824.4,13806767,09230dbda6211a82b30c22fda027f969d1e0ae32b1db2d229ace8e986d73906d,94,True
EUW1-7948309156.rofl,EUW1,7948309156,16.16.804.9184,16.16,11,2462.4,17995451,1783bb571856d46e4028edfe487f572913e5530b52b193c0af82c37f71195ed8,127,True
EUW1-7948314168.rofl,EUW1,7948314168,16.16.804.9184,16.16,11,1702.6,13278293,b57a347ee2ba6ff63bd32b43595e7a228bdd36060da8a0f6396053ed029d8876,88,True
EUW1-7948323427.rofl,EUW1,7948323427,16.16.804.9184,16.16,11,2259.2,17646687,4d7edb87d213cd13762b47528c2d4bde40ddfa6ad7903889c107cab9a0c3aeb0,116,True
EUW1-7948330760.rofl,EUW1,7948330760,16.16.804.9184,16.16,11,1964.3,15122943,f37307b5de2f61e2105da94bd2225d0e0f3b4efe6423d0c148af36cc3e933ff0,101,True
EUW1-7948353052.rofl,EUW1,7948353052,16.16.804.9184,16.16,11,1674.1,13030500,23d5a5f6ca4f12ab59c6de2a508f134c54e1395f2ed9bd69bbfa17e20930835b,86,True
EUW1-7948353622.rofl,EUW1,7948353622,16.16.804.9184,16.16,11,1881.3,14173776,baea07e1e056d7b2328d1b74b79ac772fa3144790e58b4320df8a68f93cd0c64,97,True
EUW1-7948354726.rofl,EUW1,7948354726,16.16.804.9184,16.16,11,2404.2,19331227,169b7f0e3ee90cc14cf6e5f3ba2e4e2d8af2bcbebbbe57d0d6e7016a3b690435,124,True
EUW1-7948367635.rofl,EUW1,7948367635,16.16.804.9184,16.16,11,1735.0,14941224,9acc1b6c46d198c6e840a6cf50d8eb1db08849becd0d7768163bde40e15c97b4,89,True
EUW1-7948376196.rofl,EUW1,7948376196,16.16.804.9184,16.16,11,1413.0,10639625,6713054ad541727e6d63bcc99506c27bf6ca4d60abbf1267044939c67736477b,74,True
EUW1-7948376380.rofl,EUW1,7948376380,16.16.804.9184,16.16,11,1441.5,11279093,79425874f90a1d3761b8331d43f786847e237bf7b968a00a4056abc9922c1a0e,76,True
EUW1-7948380660.rofl,EUW1,7948380660,16.16.804.9184,16.16,11,1768.6,13294550,11c0ad84f0334145a913a21422cab4ff30e4adc6a75d6e0071f2ff796725b1e1,91,True
EUW1-7948384604.rofl,EUW1,7948384604,16.16.804.9184,16.16,11,1476.4,11145035,99aebee48c5d9cf97fa2c1ac5a82bc2f4834665e90eb9f0e1e3d009f6288e432,77,True
EUW1-7948384870.rofl,EUW1,7948384870,16.16.804.9184,16.16,11,1850.8,14380725,6453bd9e9f2e1b4ca91946e886358bb020c856b1fe3d1d4a6ba0774fc61f1dbe,95,True
EUW1-7948388860.rofl,EUW1,7948388860,16.16.804.9184,16.16,11,1874.6,15587385,bace932455fec8dd25b61306ef7007321d59e5e02e58d22fd363e95af36db072,97,True
EUW1-7948389306.rofl,EUW1,7948389306,16.16.804.9184,16.16,11,2173.5,18850991,7b8090885c0bab0f6f8d623dca0cb8158b46dc6c8e120d5889c7d7d591de2385,112,True
EUW1-7948401336.rofl,EUW1,7948401336,16.16.804.9184,16.16,11,800.8,6310543,723ef8ca955cda56345271241a8feca75e758b480dd595ba55fe23225c131686,43,True
EUW1-7948404671.rofl,EUW1,7948404671,16.16.804.9184,16.16,11,1433.3,10872538,d7ca67f28efdab8dd50d783fc642c286927db74d181fa814124a9d49736f3ea6,74,True
EUW1-7948404710.rofl,EUW1,7948404710,16.16.804.9184,16.16,11,1149.5,8691508,cb21b4ab966662c65beeab66e7230bce809ff37b8b34cbbc50f06be201ef5949,61,True
EUW1-7948416010.rofl,EUW1,7948416010,16.16.804.9184,16.16,11,1693.7,13028023,c27d8acf520c6249ae4b3fd312683a3af1cc035ae632bc966798bb69b5cfcf1f,88,True
EUW1-7948419216.rofl,EUW1,7948419216,16.16.804.9184,16.16,11,1896.0,14965955,f58f8396df116b70152e5eebe539280d4a886426004c303b445b39466b227ca9,98,True
EUW1-7948421871.rofl,EUW1,7948421871,16.16.804.9184,16.16,11,1744.3,13719557,6c584267adaca26b9f032cfa6793be0978f2ed718dbae86cf1e60b6363dcc886,91,True
EUW1-7948424029.rofl,EUW1,7948424029,16.16.804.9184,16.16,11,1467.4,11918255,b5b8ba0d857fefdb28289229ecfdab22dc60bf410cb033dc78ce2bc7d35fc6b9,76,True
EUW1-7948431296.rofl,EUW1,7948431296,16.16.804.9184,16.16,11,1812.2,14430941,1faacf4d46a9a1c66f25c760d4283778942b1737ff38650f3da6e0e911a35868,94,True
EUW1-7948434552.rofl,EUW1,7948434552,16.16.804.9184,16.16,11,1836.6,14186641,c4b0bbc4653d5c5c03991df7e9646ee3be73e728306891d973e22de17c309f7a,95,True
EUW1-7948440210.rofl,EUW1,7948440210,16.16.804.9184,16.16,11,1970.8,14162125,62dd4dc88cdcfd77a6c85abd66ac1c0340e0879674992aa6f1361c0d9fbcba73,101,True
EUW1-7948442466.rofl,EUW1,7948442466,16.16.804.9184,16.16,11,1810.3,14314588,e27fc14d333af7f7313ea072232cb491ae1c612abdf9b6cc388c6fd6c2272827,94,True
EUW1-7948458443.rofl,EUW1,7948458443,16.16.804.9184,16.16,11,1857.4,15092868,caf9ab085aa3bb2ed0bbf7d0a747979639dba112bd9979bdd933722b77ffbb46,95,True
EUW1-7948459221.rofl,EUW1,7948459221,16.16.804.9184,16.16,11,2251.1,17305751,cdd31a2cd9c6f36f11dd84594789217d459548ca136965d9c4cad2c9845d604a,116,True
EUW1-7948461475.rofl,EUW1,7948461475,16.16.804.9184,16.16,11,1640.7,11555823,98e5b86481ee9208d0a2c2dfcf942b75f1d1681880bf10ff58e9e28036c87adc,85,True
EUW1-7948481479.rofl,EUW1,7948481479,16.16.804.9184,16.16,11,1471.6,12194630,4627d77b770b6ea659b5196cb0c9bb7366ed9b8d6410c7f3a59dd0c823cd684b,77,True
EUW1-7948489096.rofl,EUW1,7948489096,16.16.804.9184,16.16,11,1840.9,14269524,e096df00287b61e6526c684757d4dc8e719a39123ac9eb5b09988f91bf3766a6,95,True
EUW1-7948505940.rofl,EUW1,7948505940,16.16.804.9184,16.16,11,1381.7,10065803,24c06ae5173d8ac34ee272feff5b702ddfe144c53c3b2c3edfd75040e3cc7530,73,True
EUW1-7948514422.rofl,EUW1,7948514422,16.16.804.9184,16.16,11,1025.2,8129248,636446619f82b10fdf8900b8072fdabca1ac56bcf2afc6a7778daa553ba540e5,55,True
EUW1-7948514952.rofl,EUW1,7948514952,16.16.804.9184,16.16,11,1902.8,15654407,8e2e45022a4ab6179783e946611458634457e43b6fdfb82a18e0f62db76b136a,98,True
EUW1-7948531827.rofl,EUW1,7948531827,16.16.804.9184,16.16,11,1691.2,12903124,da488ac4631c43ebdc240ec0760c9531db3375051b95302e56c837275dfdc7c7,88,True
EUW1-7948542069.rofl,EUW1,7948542069,16.16.804.9184,16.16,11,1753.9,13628352,ddc1b7822258620e68c2edd4fdd24febefc56c7da3352c617527421bb9079417,91,True
EUW1-7948548682.rofl,EUW1,7948548682,16.16.804.9184,16.16,11,1755.3,13188145,2f1904eb87022519fe80b42cd56796166807fbe57aa2929b256d06250d5655b0,91,True
EUW1-7948553288.rofl,EUW1,7948553288,16.16.804.9184,16.16,11,2495.2,17882186,7a2e39a7b5881e84ed77b6135d81e0a5995d1c4955fb243ad19d616371a66ce0,128,True
EUW1-7948556709.rofl,EUW1,7948556709,16.16.804.9184,16.16,11,1583.0,11779263,fe34fb1bb428698283c9dd48e113074a25fdfc32084d18835b8abdbea641db22,82,True
EUW1-7948565129.rofl,EUW1,7948565129,16.16.804.9184,16.16,11,2424.3,19555768,843b9b28381ddc7dc0b2219c62c3d7006be4603d7d72e03e7d9ca8d155c3b025,124,True
EUW1-7948583166.rofl,EUW1,7948583166,16.16.804.9184,16.16,11,2234.0,16706030,4c2d76b5baed519b5d21923f53b5ac1de3c6e2a29bafc838f75d93037266dc2a,115,True
EUW1-7948595922.rofl,EUW1,7948595922,16.16.804.9184,16.16,11,966.5,8040044,ec36a6f73eaca0c2a1245196e7e85795dee70ce1e52858604f242a714a081c9d,52,True
EUW1-7948598069.rofl,EUW1,7948598069,16.16.804.9184,16.16,11,1041.5,7520544,9052fec4de394a84c5784c6d028c49446baef6b5cf4d560657793d91ff21bacb,55,True
EUW1-7948598979.rofl,EUW1,7948598979,16.16.804.9184,16.16,11,1975.4,14740432,464c38d8ec4c41d222622f99606fc24a2d0ab119ea8f772307aac38a724c4424,101,True
EUW1-7948600493.rofl,EUW1,7948600493,16.16.804.9184,16.16,11,1506.2,11820847,fed15a35855040539ca023c3dea02bc8c4c467730f4af09ab7b38069a37fae18,79,True
EUW1-7948602550.rofl,EUW1,7948602550,16.16.804.9184,16.16,11,1010.4,6800838,f5190b97219dbe9f7105c96a3b60c5a3e1790953548ca4e441792f98f661abcf,53,True
EUW1-7948604651.rofl,EUW1,7948604651,16.16.804.9184,16.16,11,1171.7,8874991,5d385a11a4c1397c4f67cf6b19dc6583575b7194471dcfc189a79376bd771a05,62,True
EUW1-7948612709.rofl,EUW1,7948612709,16.16.804.9184,16.16,11,1489.0,10848056,758cf1953ee5e593003369fdaca3f257c2517f75b9ce4ef12e6a40f8ec385e57,77,True
EUW1-7948619093.rofl,EUW1,7948619093,16.16.804.9184,16.16,11,2353.4,18618430,4eba1c412f9b350b8d045a4a4094e359bf058cd16d336c2dd0275d6c0781fe0d,121,True
EUW1-7948620845.rofl,EUW1,7948620845,16.16.804.9184,16.16,11,1900.7,13321955,54ab2fcd0a9ea68bf3df6465fb57d3003be86ba37f8ce3694c5f87c6cd5c2567,98,True
EUW1-7948629961.rofl,EUW1,7948629961,16.16.804.9184,16.16,11,1647.9,12712221,03e9b6ae76e61cc33c0738aa292b76efcfce0b8559cdac64cae3a4b27e6909d4,85,True
EUW1-7948633454.rofl,EUW1,7948633454,16.16.804.9184,16.16,11,1985.6,15201138,42b9e322639b5fc99f49397553c61644cc5507d2cf483745e8db335258289f2c,103,True
EUW1-7948637687.rofl,EUW1,7948637687,16.16.804.9184,16.16,11,1619.9,11396065,9f59316a486324b9438dd23c121b2dd584b23a7a099b7bf955d7d1eb3bb2f852,83,True
EUW1-7948649652.rofl,EUW1,7948649652,16.16.804.9184,16.16,11,1692.5,14917179,b391f3c3f7afc3373906b01318795ea61f4705af5d67554fe98874bee173e4d1,88,True
EUW1-7948649936.rofl,EUW1,7948649936,16.16.804.9184,16.16,11,1786.2,14859054,2e546540038b309c9c45d9975a0273c384b30834dfe7764e935cc6eb4f9ea3b1,92,True
EUW1-7948650269.rofl,EUW1,7948650269,16.16.804.9184,16.16,11,1990.6,14234192,054a04fa7de704fe410bdbf763b07e4d421e2dd6733ff883406f5c3ffd495a76,103,True
EUW1-7948654807.rofl,EUW1,7948654807,16.16.804.9184,16.16,11,1825.8,14398354,2b413cfc3fc003b6a5478230c1c2c61cdd96a74ef76510a6de0d479d83e0f0e1,94,True
EUW1-7948659978.rofl,EUW1,7948659978,16.16.804.9184,16.16,11,1689.2,11867294,3ebd5b19ea202a319aea2025ecc7dd7b8e9731a08d4b5d276c13ded0ade034dc,88,True
EUW1-7948672012.rofl,EUW1,7948672012,16.16.804.9184,16.16,11,2266.1,17387741,5a0161e178478dffdd0cfeb86f9d85ad3354ef303c68b14ea7ff2e7e7c3aa7cc,116,True
EUW1-7948672871.rofl,EUW1,7948672871,16.16.804.9184,16.16,11,766.6,5735196,96468461d575aa0cdb8d38757960c7358876daa9b2b3580d88dbecde5637e394,41,True
EUW1-7948678736.rofl,EUW1,7948678736,16.16.804.9184,16.16,11,1032.4,8218397,375192815b8cd7c9b11e94b9e09475cf02ebe99e11c801f6b00ea5a6cf7810a1,55,True
EUW1-7948679400.rofl,EUW1,7948679400,16.16.804.9184,16.16,11,1419.9,11240257,1429ed89f94b0296c8d62e72c6efc62ef7105824d1132c36e3a5301e2c14fc12,74,True
EUW1-7948682863.rofl,EUW1,7948682863,16.16.804.9184,16.16,11,915.7,6769569,93d0c097b90ed35705c97e1fb9d70566a3a9f9a126501d256702337591aeadd6,49,True
EUW1-7948686372.rofl,EUW1,7948686372,16.16.804.9184,16.16,11,1612.5,12278852,58d6fcd37e2a51144431e619cbda273ce6c89dfb58d50f80642554ab02583386,83,True
EUW1-7948689894.rofl,EUW1,7948689894,16.16.804.9184,16.16,11,1698.4,12621559,5550a0089bbe1b526bae39e711aed9cbad3c1148e92e704562ee78f490c6ddf0,88,True
EUW1-7948692658.rofl,EUW1,7948692658,16.16.804.9184,16.16,11,2105.9,16901441,984635b4b21274c94d164f62b53a7e770cec4830e0ca48a8cfc44e662a77ef23,109,True
EUW1-7948697086.rofl,EUW1,7948697086,16.16.804.9184,16.16,11,1182.5,9156558,11044f0cd205470ac9e1d36b73f2bf8a4a7c29c8e4e06a1495c4fdd3f58c35ca,62,True
EUW1-7948697812.rofl,EUW1,7948697812,16.16.804.9184,16.16,11,2129.3,16257450,e65c6a9ead90f879dc67cf2b8d1ab92320d7aa347267833601fa3daa4bdd396f,109,True
EUW1-7948703143.rofl,EUW1,7948703143,16.16.804.9184,16.16,11,2213.0,16637923,73c3574a567184009df133e2520e0cf44867b97709055a4bfa40c728067448f9,113,True
EUW1-7948707051.rofl,EUW1,7948707051,16.16.804.9184,16.16,11,1846.2,13177641,59f6e11f408574dcebefc05b105b416fb95057e72b4503d96ed136acc7d5831e,95,True
EUW1-7948712551.rofl,EUW1,7948712551,16.16.804.9184,16.16,11,1351.5,10272906,c9cba04908c4f35b261f27936d93051953041cce3230e54c308d382688f9a727,71,True
EUW1-7948713003.rofl,EUW1,7948713003,16.16.804.9184,16.16,11,1722.5,13047068,d37b1c05fe6f1d9f9512fc31b2ee0295ee904908eecd6e6de0303ede2694202c,89,True
EUW1-7948735147.rofl,EUW1,7948735147,16.16.804.9184,16.16,11,1427.4,11837782,d77ea4fc62f049cca1505407117d9788d4c0d535701fff1cb67ba4d0f467c722,74,True
EUW1-7948738316.rofl,EUW1,7948738316,16.16.804.9184,16.16,11,1901.0,14851051,e01821df97d9ec9d6894fe8d18615ea14b533ea255c5cd0d495a1e98c983bbc5,98,True
EUW1-7948740483.rofl,EUW1,7948740483,16.16.804.9184,16.16,11,1509.0,10363119,5413b228a2a2f3cad246f7a1be748ac590edd2c1f1a8f1d2be8a032bd896d639,79,True
EUW1-7948742609.rofl,EUW1,7948742609,16.16.804.9184,16.16,11,2025.5,15307723,41d48febd7a158027c33ba21ff35d37024db1207a8828fa109948adae1367993,104,True
EUW1-7948743401.rofl,EUW1,7948743401,16.16.804.9184,16.16,11,1557.1,12082439,7169704b7ee4b25ea3e06f64426ea8e4625031f4cda247cfce864be1f437d876,80,True
EUW1-7948747584.rofl,EUW1,7948747584,16.16.804.9184,16.16,11,2099.8,17074220,8429d0d0cd78412788b21295dd0d488aacb965957ba09831a36c795be39e51cf,107,True
EUW1-7948748321.rofl,EUW1,7948748321,16.16.804.9184,16.16,11,1277.4,9298875,91e838307cff217ec8b160b91fa54e22045bc612f81ced813a4e23ec99893119,67,True
